,appName,coreF,memF,n_shm_ld,n_shm_st,n_gld,n_gst,l2_miss,l2_hit,mem_insts,insts,act_util,L_DM,D_DM,n_shm,tex_trans,fp_insts
126,mixbench-cuda-ro,1100,3600,0.0,0.0,128.39117431640625,0.00018310546875,1.0,0.0,128.391357421875,1651.608642578125,0.9466620000000001,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
127,mixbench-cuda-ro,1100,3600,0.0,0.0,128.48330688476562,0.00018310546875,1.0,0.0,128.48348999023438,1941.5165100097656,0.9449799999999999,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
128,mixbench-cuda-ro,1100,3600,0.0,0.0,128.43380737304688,0.000762939453125,1.0,0.0,128.4345703125,2161.5654296875,0.944208,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
129,mixbench-cuda-ro,1100,3600,0.0,0.0,128.7232666015625,0.00018310546875,1.0,0.0,128.72344970703125,2451.2765502929688,0.945264,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
130,mixbench-cuda-ro,1100,3600,0.0,0.0,129.069580078125,0.00018310546875,1.0,0.0,129.06976318359375,2960.9302368164062,0.944945,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
131,mixbench-cuda-ro,1100,3600,0.0,0.0,128.96218872070312,0.00164794921875,1.0,0.0,128.96383666992188,3471.036163330078,0.9498700000000001,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
132,mixbench-cuda-ro,1100,3600,0.0,0.0,129.1922607421875,0.00018310546875,1.0,0.0,129.19244384765625,3990.8075561523438,0.947707,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
133,mixbench-cuda-ro,1100,3600,0.0,0.0,129.28079223632812,0.00018310546875,1.0,0.0,129.28097534179688,4500.719024658203,0.9436459999999999,345.39166666666665,2.5666114969135805,0.0,128.0,0.0
134,mixbench-cuda-ro,1100,3600,0.0,0.0,128.29367065429688,0.000244140625,1.0,0.0,128.29391479492188,495.7060852050781,0.941836,345.39166666666665,2.5666114969135805,0.0,128.0,52.0
135,mixbench-cuda-ro,1100,3600,0.0,0.0,128.409423828125,0.00018310546875,1.0,0.0,128.40960693359375,463.59039306640625,0.949119,345.39166666666665,2.5666114969135805,0.0,128.0,84.0
136,mixbench-cuda-ro,1100,3600,0.0,0.0,128.35360717773438,0.00018310546875,1.0,0.0,128.35379028320312,623.6462097167969,0.950606,345.39166666666665,2.5666114969135805,0.0,128.0,148.0
137,mixbench-cuda-ro,1100,3600,0.0,0.0,128.604248046875,0.00018310546875,1.0,0.0,128.60443115234375,881.3955688476562,0.9505709999999999,345.39166666666665,2.5666114969135805,0.0,128.0,276.0
138,mixbench-cuda-ro,1100,3600,0.0,0.0,128.3145751953125,0.00018310546875,1.0,0.0,128.31475830078125,971.6852416992188,0.949909,345.39166666666665,2.5666114969135805,0.0,128.0,340.0
139,mixbench-cuda-ro,1100,3600,0.0,0.0,128.1927490234375,0.00018310546875,1.0,0.0,128.19293212890625,1131.8070678710938,0.948667,345.39166666666665,2.5666114969135805,0.0,128.0,404.0
140,mixbench-cuda-ro,1100,3600,0.0,0.0,128.35040283203125,0.000274658203125,1.0,0.0,128.35067749023438,1231.6493225097656,0.947615,345.39166666666665,2.5666114969135805,0.0,128.0,468.0
141,mixbench-cuda-ro,1100,3600,0.0,0.0,128.45428466796875,0.00018310546875,1.0,0.0,128.4544677734375,1391.5455322265625,0.945157,345.39166666666665,2.5666114969135805,0.0,128.0,532.0
142,mixbench-cuda-ro,1100,3600,0.0,0.0,128.27325439453125,0.00018310546875,1.0,0.0,128.2734375,1651.7265625,0.9386,345.39166666666665,2.5666114969135805,0.0,128.0,660.0
143,mixbench-cuda-ro,1100,3600,0.0,0.0,128.62081909179688,0.00018310546875,1.0,0.0,128.62100219726562,1901.3789978027344,0.9365389999999999,345.39166666666665,2.5666114969135805,0.0,128.0,788.0
144,mixbench-cuda-ro,1100,3600,0.0,0.0,128.82894897460938,0.00018310546875,1.0,0.0,128.82913208007812,2161.170867919922,0.937109,345.39166666666665,2.5666114969135805,0.0,128.0,916.0
145,mixbench-cuda-ro,1100,3600,0.0,0.0,128.36746215820312,0.00018310546875,1.0,0.0,128.36764526367188,2411.632354736328,0.9374899999999999,345.39166666666665,2.5666114969135805,0.0,128.0,1044.0
146,mixbench-cuda-ro,1100,3600,0.0,0.0,256.6365661621094,0.00018310546875,1.0,0.0,256.6367492675781,367.3632507324219,0.947448,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
147,mixbench-cuda-ro,1100,3600,0.0,0.0,256.8991394042969,0.00018310546875,1.0,0.0,256.8993225097656,335.1006774902344,0.942412,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
148,mixbench-cuda-ro,1100,3600,0.0,0.0,257.12255859375,0.00018310546875,1.0,0.0,257.12274169921875,494.87725830078125,0.9390040000000001,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
149,mixbench-cuda-ro,1100,3600,0.0,0.0,258.5718078613281,0.00018310546875,1.0,0.0,258.5719909667969,751.4280090332031,0.936524,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
150,mixbench-cuda-ro,1100,3600,0.0,0.0,257.77880859375,0.00018310546875,1.0,0.0,257.77899169921875,842.2210083007812,0.934156,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
151,mixbench-cuda-ro,1100,3600,0.0,0.0,258.7604064941406,0.00018310546875,1.0,0.0,258.7605895996094,1001.2394104003906,0.934582,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
152,mixbench-cuda-ro,1100,3600,0.0,0.0,259.2477111816406,0.00018310546875,1.0,0.0,259.2478942871094,1100.7521057128906,0.9249729999999999,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
153,mixbench-cuda-ro,1100,3600,0.0,0.0,258.9974365234375,0.000213623046875,1.0,0.0,258.9976501464844,1261.0023498535156,0.9178649999999999,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
154,mixbench-cuda-ro,1100,3600,0.0,0.0,261.24810791015625,0.002166748046875,1.0,0.0,261.2502746582031,1518.7497253417969,0.924833,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
155,mixbench-cuda-ro,1100,3600,0.0,0.0,261.89532470703125,0.00115966796875,1.0,0.0,261.896484375,1768.103515625,0.9163819999999999,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
156,mixbench-cuda-ro,1100,3600,0.0,0.0,262.7901916503906,0.0042724609375,1.0,0.0,262.7944641113281,2027.2055358886719,0.956851,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
157,mixbench-cuda-ro,1100,3600,0.0,0.0,263.7064514160156,0.0018310546875,1.0,0.0,263.7082824707031,2276.291717529297,0.9647530000000001,345.39166666666665,2.5666114969135805,0.0,256.0,0.0
158,shmembench,1100,3600,16.0,16.0,24.11260986328125,4.00018310546875,1.0,0.0,48.11279296875,79.88720703125,0.8753290000000001,345.39166666666665,2.5666114969135805,32.0,24.0,5.0
159,shmembench,1100,3600,26.0,26.0,24.07794189453125,4.00018310546875,1.0,0.0,60.578125,92.421875,0.887201,345.39166666666665,2.5666114969135805,52.0,24.0,5.0
160,shmembench,1100,3600,46.0,46.0,24.21722412109375,4.00018310546875,1.0,0.0,85.7174072265625,117.2825927734375,0.898897,345.39166666666665,2.5666114969135805,92.0,24.0,5.0
161,shmembench,1100,3600,86.0,86.0,24.166595458984375,4.00018310546875,1.0,0.0,135.66677856445312,167.33322143554688,0.93294,345.39166666666665,2.5666114969135805,172.0,24.0,5.0
162,shmembench,1100,3600,126.0,126.0,24.2215576171875,4.00018310546875,1.0,0.0,185.72174072265625,217.27825927734375,0.9498340000000001,345.39166666666665,2.5666114969135805,252.0,24.0,5.0
163,shmembench,1100,3600,166.0,166.0,24.424835205078125,4.00018310546875,1.0,0.0,235.92501831054688,267.0749816894531,0.958525,345.39166666666665,2.5666114969135805,332.0,24.0,5.0
164,shmembench,1100,3600,206.0,206.0,24.586212158203125,4.00018310546875,1.0,0.0,286.0863952636719,316.9136047363281,0.964111,345.39166666666665,2.5666114969135805,412.0,24.0,5.0
165,shmembench,1100,3600,246.0,246.0,24.619842529296875,4.000244140625,1.0,0.0,336.1200866699219,366.8799133300781,0.9680489999999999,345.39166666666665,2.5666114969135805,492.0,24.0,5.0
166,shmembench,1100,3600,286.0,286.0,24.7974853515625,4.00018310546875,1.0,0.0,386.29766845703125,416.70233154296875,0.971118,345.39166666666665,2.5666114969135805,572.0,24.0,5.0
167,shmembench,1100,3600,326.0,326.0,24.710601806640625,4.00018310546875,1.0,0.0,436.2107849121094,376.7892150878906,0.975138,345.39166666666665,2.5666114969135805,652.0,24.0,5.0
168,shmembench,1100,3600,646.0,646.0,25.43743896484375,4.000274658203125,1.0,0.0,836.9377136230469,683.0622863769531,0.9833370000000001,345.39166666666665,2.5666114969135805,1292.0,24.0,5.0
169,shmembench,1100,3600,32.0,32.0,48.09295654296875,8.0003662109375,1.0,0.0,96.09332275390625,42.90667724609375,0.8737,345.39166666666665,2.5666114969135805,64.0,48.0,16.0
170,shmembench,1100,3600,52.0,52.0,48.10833740234375,8.0003662109375,1.0,0.0,121.10870361328125,42.89129638671875,0.882882,345.39166666666665,2.5666114969135805,104.0,48.0,16.0
171,shmembench,1100,3600,92.0,92.0,48.22186279296875,8.0003662109375,1.0,0.0,171.22222900390625,42.77777099609375,0.9065200000000001,345.39166666666665,2.5666114969135805,184.0,48.0,16.0
172,shmembench,1100,3600,172.0,172.0,48.50634765625,8.0003662109375,1.0,0.0,271.5067138671875,42.4932861328125,0.940724,345.39166666666665,2.5666114969135805,344.0,48.0,16.0
173,shmembench,1100,3600,252.0,252.0,48.548095703125,8.0003662109375,1.0,0.0,371.5484619140625,42.4515380859375,0.9570000000000001,345.39166666666665,2.5666114969135805,504.0,48.0,16.0
174,shmembench,1100,3600,332.0,332.0,49.1358642578125,8.0003662109375,1.0,0.0,472.13623046875,41.86376953125,0.965333,345.39166666666665,2.5666114969135805,664.0,48.0,16.0
175,shmembench,1100,3600,412.0,412.0,48.48114013671875,8.00042724609375,1.0,0.0,571.4815673828125,42.5184326171875,0.9707379999999999,345.39166666666665,2.5666114969135805,824.0,48.0,16.0
176,shmembench,1100,3600,492.0,492.0,48.74334716796875,8.0003662109375,1.0,0.0,671.7437133789062,42.25628662109375,0.974627,345.39166666666665,2.5666114969135805,984.0,48.0,16.0
177,shmembench,1100,3600,572.0,572.0,48.7607421875,8.00054931640625,1.0,0.0,771.7612915039062,42.23870849609375,0.977147,345.39166666666665,2.5666114969135805,1144.0,48.0,16.0
178,shmembench,1100,3600,652.0,652.0,49.4078369140625,8.00115966796875,1.0,0.0,872.4089965820312,0.0,0.979374,345.39166666666665,2.5666114969135805,1304.0,48.0,16.0
179,shmembench,1100,3600,1292.0,1292.0,50.418212890625,8.0003662109375,1.0,0.0,1673.4185791015625,0.0,0.991084,345.39166666666665,2.5666114969135805,2584.0,48.0,16.0
180,shmembench,1100,3600,64.0,64.0,96.2149658203125,16.000732421875,1.0,0.0,192.2156982421875,0.0,0.44328500000000004,345.39166666666665,2.5666114969135805,128.0,96.0,38.0
181,shmembench,1100,3600,104.0,104.0,96.668701171875,16.000732421875,1.0,0.0,242.66943359375,0.0,0.44160600000000005,345.39166666666665,2.5666114969135805,208.0,96.0,38.0
182,shmembench,1100,3600,184.0,184.0,96.2598876953125,16.000732421875,1.0,0.0,342.2606201171875,0.0,0.46174899999999997,345.39166666666665,2.5666114969135805,368.0,96.0,38.0
183,shmembench,1100,3600,344.0,344.0,97.02197265625,16.000732421875,1.0,0.0,543.022705078125,0.0,0.472423,345.39166666666665,2.5666114969135805,688.0,96.0,38.0
184,shmembench,1100,3600,504.0,504.0,96.822509765625,16.000732421875,1.0,0.0,742.8232421875,0.0,0.47821499999999995,345.39166666666665,2.5666114969135805,1008.0,96.0,38.0
185,shmembench,1100,3600,664.0,664.0,98.48388671875,16.000732421875,1.0,0.0,944.484619140625,0.0,0.481941,345.39166666666665,2.5666114969135805,1328.0,96.0,38.0
186,shmembench,1100,3600,824.0,824.0,97.252685546875,16.000732421875,1.0,0.0,1143.25341796875,0.0,0.484388,345.39166666666665,2.5666114969135805,1648.0,96.0,38.0
187,shmembench,1100,3600,984.0,984.0,97.8389892578125,16.000732421875,1.0,0.0,1343.8397216796875,0.0,0.486467,345.39166666666665,2.5666114969135805,1968.0,96.0,38.0
188,shmembench,1100,3600,1144.0,1144.0,98.1546630859375,16.000732421875,1.0,0.0,1544.1553955078125,0.0,0.487804,345.39166666666665,2.5666114969135805,2288.0,96.0,38.0
189,shmembench,1100,3600,1304.0,1304.0,98.922607421875,16.000732421875,1.0,0.0,1744.92333984375,0.0,0.49145500000000003,345.39166666666665,2.5666114969135805,2608.0,96.0,38.0
190,shmembench,1100,3600,2584.0,2584.0,100.8355712890625,16.000732421875,1.0,0.0,3346.8363037109375,0.0,0.49514300000000006,345.39166666666665,2.5666114969135805,5168.0,96.0,38.0
